label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,brightest_pix,elongation,n_vel,nx,ny,max_loc-0,max_loc-1,max_loc-2,max_loc,dist,nx_kpc,ny_kpc,fluxes,type
1,202.59964881474977,202.63447468539655,44.22885572139303,184,194,38,219,212,52,3417,7.270652770996094,2.0842537855300054,270.5251423295292,18,14,29,7,5,"[213, 201, 43]",369.81698726337,193.6357441079841,150.60557331336966,"[2.9594651703739743, 0.05810983751971454]",real
2,190.42857142857142,386.14285714285717,471.57142857142856,190,383,470,192,389,475,14,2.7076199054718018,19.28147006790395,15.458579561687385,6,5,0,4,3,"[190, 387, 473]",371.381246107254,64.81825747407038,54.01521439413854,"[0.012870047926227795, 0.005347068551273858]",real
3,267.0,629.0,1069.0,267,629,1069,268,630,1070,1,1.2351726293563843,,7.7292897808436924,1,1,0,0,0,"[267, 629, 1069]",361.362158756174,10.511599361361684,10.511599361361684,"[0.001097297779574871, 0.001097297779574871]",real
4,282.4559204840104,632.2445980985307,1068.4325842696628,270,625,1063,296,642,1075,2314,3.834054708480835,1.8555340596602936,200.96153430193598,17,12,20,7,5,"[290, 632, 1068]",359.4154065235495,177.7345151987598,125.45965265634668,"[1.207455844202099, 0.026259119103469633]",real
5,280.36767676767676,83.30707070707071,1202.0707070707072,276,78,1198,284,90,1207,495,4.77252721786499,1.8460138289498607,61.83431824674954,12,9,5,5,4,"[281, 83, 1202]",359.6748791830941,125.55022570677643,94.1626676068728,"[0.31670663365120305, 0.023673790786126084]",real
6,343.09785647716683,731.4405094749923,1263.2398260329294,326,723,1253,360,740,1270,3219,4.707163333892822,1.6092678749799265,262.7958525486855,17,17,6,11,10,"[332, 734, 1263]",351.5153998287435,173.82788283274766,173.82788283274766,"[1.9018570775060926, 0.051537350842344926]",real
7,346.16337644656227,760.3369639210347,1314.7739959155888,337,752,1310,357,768,1321,1469,3.8666648864746094,2.8029409379827843,154.58579561687384,16,11,1,7,6,"[338, 759, 1316]",351.12756855802525,163.42220684440892,112.35276292745442,"[0.9557292364122426, 0.04004455064144137]",real
8,341.2763157894737,464.38157894736844,1568.9868421052631,340,462,1565,344,469,1574,76,4.974275588989258,4.241622190057012,30.91715912337477,7,9,1,1,5,"[341, 463, 1570]",351.7739900772891,71.62883680351487,92.09421957859125,"[0.34079477363847993, 0.017512319847181282]",real
9,353.2352941176471,644.0882352941177,1492.8529411764705,352,642,1491,355,647,1497,34,7.092325687408447,3.870654221205192,23.187869342531073,5,6,1,3,1,"[353, 645, 1492]",350.222881318321,50.93785488209266,61.125426048158026,"[0.1875005597727937, 0.016711806724064242]",real
10,375.5188452285485,514.8211708099439,1310.8765036086609,367,509,1305,385,521,1317,1247,4.273413181304932,1.3343560702272401,139.12721605518644,12,12,14,4,4,"[381, 513, 1309]",347.381876885683,121.25915812774706,121.25915812774706,"[0.9766759673231301, 0.02866693874212864]",real
